,Character-1,Character-2,Word_Trad,Word_Sim,Stroke-1,Stroke-2,C&B-Subtitle-raw-C1,C&B-Subtitle-log-C1,C&B-Subtitle-raw-C2,C&B-Subtitle-log-C2,C&B-Subtitle-raw-W,C&B-Subtitle-log-W,HD-1,HD-2,Num-neighbor-1,Num-neighbor-2
13845,清,仓,清倉,清仓,11,10,21660,4.34,1321,3.12,21,1.32,9,4,278,276
13846,清,纯,清純,清纯,11,10,21660,4.34,2224,3.35,23,1.36,9,4,278,219
13847,清,脆,清脆,清脆,11,10,21660,4.34,1437,3.16,6,0.78,9,9,278,304
13848,清,酒,清酒,清酒,11,10,21660,4.34,21171,4.33,38,1.58,9,6,278,261
13849,清,除,清除,清除,11,10,21660,4.34,16235,4.21,462,2.66,9,6,278,220
13850,清,高,清高,清高,11,10,21660,4.34,40044,4.60,37,1.57,9,9,278,277
13851,清,唱,清唱,清唱,11,11,21660,4.34,11922,4.08,20,1.30,9,2,278,306
13852,清,晨,清晨,清晨,11,11,21660,4.34,2163,3.34,178,2.25,9,8,278,218
13853,清,凉,清涼,清凉,11,11,21660,4.34,1023,3.01,29,1.46,9,4,278,219
13854,清,淡,清淡,清淡,11,11,21660,4.34,1031,3.01,28,1.45,9,10,278,305
13855,清,爽,清爽,清爽,11,11,21660,4.34,2566,3.41,62,1.79,9,1,278,260
13856,清,理,清理,清理,11,11,21660,4.34,41099,4.61,1183,3.07,9,9,278,262
13857,清,贫,清貧,清贫,11,11,21660,4.34,873,2.94,5,0.70,9,4,278,220
13858,清,单,清單,清单,11,12,21660,4.34,18894,4.28,516,2.71,9,11,278,305
13859,清,场,清場,清场,11,12,21660,4.34,34746,4.54,,,9,3,278,262
13860,清,寒,清寒,清寒,11,12,21660,4.34,620,2.79,,,9,5,278,219
13861,清,晰,清晰,清晰,11,12,21660,4.34,369,2.57,337,2.53,9,24,278,278
13862,清,闲,清閒,清闲,11,12,21660,4.34,2002,3.30,28,1.45,9,9,278,220
13863,清,剿,清剿,清剿,11,13,21660,4.34,21,1.32,5,0.70,9,11,278,261
13864,清,廉,清廉,清廉,11,13,21660,4.34,1417,3.15,6,0.78,9,7,278,219
13865,清,新,清新,清新,11,13,21660,4.34,35497,4.55,207,2.32,9,9,278,276
13866,清,楚,清楚,清楚,11,13,21660,4.34,10683,4.03,9836,3.99,9,3,278,262
13867,清,溪,清溪,清溪,11,13,21660,4.34,322,2.51,1,0.00,9,24,278,278
13868,清,澈,清澈,清澈,11,14,21660,4.34,78,1.89,46,1.66,9,6,278,305
13869,清,福,清福,清福,11,14,21660,4.34,8073,3.91,1,0.00,9,17,278,220
13870,清,算,清算,清算,11,14,21660,4.34,28149,4.45,42,1.62,9,2,278,304
13871,清,蒸,清蒸,清蒸,11,14,21660,4.34,541,2.73,5,0.70,9,9,278,277
13872,清,洁,清潔,清洁,11,15,21660,4.34,2163,3.34,391,2.59,9,13,278,220
13873,清,盘,清盤,清盘,11,15,21660,4.34,4299,3.63,3,0.48,9,4,278,219
13874,清,谈,清談,清谈,11,15,21660,4.34,35703,4.55,1,0.00,9,8,278,220
13875,清,醇,清醇,清醇,11,15,21660,4.34,396,2.60,,,9,4,278,219
13876,清,醒,清醒,清醒,11,16,21660,4.34,11156,4.05,1217,3.09,9,2,278,262
13877,清,静,清靜,清静,11,16,21660,4.34,11447,4.06,91,1.96,9,12,278,305
13878,清,偿,清償,清偿,11,17,21660,4.34,1696,3.23,10,1.00,9,4,278,220
13879,清,点,清點,清点,11,17,21660,4.34,128025,5.11,65,1.81,9,4,278,261
13880,清,丽,清麗,清丽,11,19,21660,4.34,11004,4.04,1,0.00,9,23,278,306
13881,烹,煮,烹煮,烹煮,11,12,301,2.48,821,2.91,,,5,7,278,262
13882,烹,饪,烹飪,烹饪,11,12,301,2.48,232,2.37,230,2.36,5,,278,278
13883,烹,调,烹調,烹调,11,15,301,2.48,14539,4.16,51,1.71,5,5,278,305
13884,烽,火,烽火,烽火,11,4,22,1.34,18479,4.27,4,0.60,,3,,261
13885,烽,烟,烽煙,烽烟,11,13,22,1.34,5276,3.72,3,0.48,,5,,278
13886,焉,知,焉知,焉知,11,8,167,2.22,211542,5.33,,,5,11,278,278
13887,焉,能,焉能,焉能,11,10,167,2.22,241617,5.38,,,5,1,278,217
13888,焊,口,焊口,焊口,11,3,171,2.23,21385,4.33,,,11,1,305,261
13889,焊,工,焊工,焊工,11,3,171,2.23,44548,4.65,7,0.85,11,12,305,277
13890,焊,料,焊料,焊料,11,10,171,2.23,8527,3.93,,,11,5,305,305
13891,焊,接,焊接,焊接,11,11,171,2.23,37114,4.57,49,1.69,11,8,305,278
13892,焊,枪,焊槍,焊枪,11,14,171,2.23,21732,4.34,6,0.78,11,2,305,278
13893,爽,口,爽口,爽口,11,3,2566,3.41,21385,4.33,10,1.00,1,1,260,261
13894,爽,快,爽快,爽快,11,7,2566,3.41,72900,4.86,45,1.65,1,7,260,303
13895,爽,直,爽直,爽直,11,8,2566,3.41,46163,4.66,1,0.00,1,12,260,220
13896,爽,约,爽約,爽约,11,9,2566,3.41,22765,4.36,41,1.61,1,2,260,276
13897,爽,朗,爽朗,爽朗,11,10,2566,3.41,2968,3.47,4,0.60,1,1,260,261
13898,爽,脆,爽脆,爽脆,11,10,2566,3.41,1437,3.16,,,1,9,260,304
13899,牵,引,牽引,牵引,11,4,1693,3.23,9297,3.97,45,1.65,12,5,278,262
13900,牵,扯,牽扯,牵扯,11,7,1693,3.23,2952,3.47,326,2.51,12,1,278,261
13901,牵,制,牽制,牵制,11,8,1693,3.23,16519,4.22,54,1.73,12,22,278,306
13902,牵,涉,牽涉,牵涉,11,10,1693,3.23,1702,3.23,277,2.44,12,7,278,306
13903,牵,起,牽起,牵起,11,10,1693,3.23,127575,5.11,,,12,5,278,262
13904,牵,动,牽動,牵动,11,11,1693,3.23,49274,4.69,8,0.90,12,6,278,305
13905,牵,强,牽強,牵强,11,11,1693,3.23,15755,4.20,48,1.68,12,5,278,220
13906,牵,挂,牽掛,牵挂,11,11,1693,3.23,3913,3.59,86,1.93,12,2,278,305
13907,牵,连,牽連,牵连,11,11,1693,3.23,11517,4.06,223,2.35,12,7,278,219
13908,牵,线,牽線,牵线,11,15,1693,3.23,15170,4.18,21,1.32,12,12,278,306
13909,猖,狂,猖狂,猖狂,11,7,40,1.60,8951,3.95,19,1.28,,2,,219
13910,猖,獗,猖獗,猖獗,11,15,40,1.60,21,1.32,21,1.32,,,,
13911,狰,狞,猙獰,狰狞,11,17,17,1.23,20,1.30,17,1.23,,5,,217
13912,猛,士,猛士,猛士,11,3,1386,3.14,31972,4.50,,,4,29,261,306
13913,猛,火,猛火,猛火,11,4,1386,3.14,18479,4.27,,,4,3,261,261
13914,猛,攻,猛攻,猛攻,11,7,1386,3.14,4562,3.66,19,1.28,4,12,261,277
13915,猛,拍,猛拍,猛拍,11,8,1386,3.14,11578,4.06,,,4,1,261,277
13916,猛,虎,猛虎,猛虎,11,8,1386,3.14,1745,3.24,108,2.03,4,3,261,262
13917,猛,烈,猛烈,猛烈,11,10,1386,3.14,2912,3.46,105,2.02,4,8,261,304
13918,猛,追,猛追,猛追,11,10,1386,3.14,7908,3.90,1,0.00,4,4,261,276
13919,猛,将,猛將,猛将,11,11,1386,3.14,30460,4.48,6,0.78,4,8,261,277
13920,猛,推,猛推,猛推,11,11,1386,3.14,6553,3.82,,,4,1,261,277
13921,猛,然,猛然,猛然,11,12,1386,3.14,91514,4.96,15,1.18,4,3,261,218
13922,猛,跑,猛跑,猛跑,11,12,1386,3.14,15495,4.19,,,4,1,261,262
13923,猛,进,猛進,猛进,11,12,1386,3.14,55676,4.75,,,4,10,261,305
13924,猛,涨,猛漲,猛涨,11,14,1386,3.14,519,2.72,3,0.48,4,8,261,305
13925,猛,增,猛增,猛增,11,15,1386,3.14,2270,3.36,11,1.04,4,5,261,276
13926,猛,撞,猛撞,猛撞,11,15,1386,3.14,4230,3.63,,,4,4,261,304
13927,猛,扑,猛撲,猛扑,11,15,1386,3.14,950,2.98,8,0.90,4,4,261,278
13928,猛,击,猛擊,猛击,11,17,1386,3.14,16918,4.23,40,1.60,4,19,261,220
13929,猛,兽,猛獸,猛兽,11,19,1386,3.14,2168,3.34,53,1.72,4,9,261,305
13930,猛,袭,猛襲,猛袭,11,22,1386,3.14,3233,3.51,,,4,9,261,220
13931,猜,中,猜中,猜中,11,4,9953,4.00,69745,4.84,57,1.76,1,6,278,277
13932,猜,忌,猜忌,猜忌,11,7,9953,4.00,1332,3.12,17,1.23,1,24,278,306
13933,猜,到,猜到,猜到,11,8,9953,4.00,290231,5.46,,,1,8,278,305
13934,猜,枚,猜枚,猜枚,11,8,9953,4.00,765,2.88,,,1,13,278,219
13935,猜,度,猜度,猜度,11,9,9953,4.00,17384,4.24,,,1,8,278,306
13936,猜,拳,猜拳,猜拳,11,10,9953,4.00,3299,3.52,16,1.20,1,9,278,220
13937,猜,测,猜測,猜测,11,12,9953,4.00,6709,3.83,424,2.63,1,5,278,303
13938,猜,想,猜想,猜想,11,13,9953,4.00,247453,5.39,270,2.43,1,4,278,262
13939,猜,疑,猜疑,猜疑,11,14,9953,4.00,9259,3.97,52,1.72,1,16,278,220
13940,猜,谜,猜謎,猜谜,11,17,9953,4.00,802,2.90,67,1.83,1,8,278,220
13941,猝,死,猝死,猝死,11,6,26,1.41,71256,4.85,19,1.28,7,1,304,261
13942,率,先,率先,率先,11,6,2879,3.46,71253,4.85,32,1.51,2,6,305,278
13943,率,性,率性,率性,11,8,2879,3.46,28102,4.45,,,2,5,305,306
13944,率,直,率直,率直,11,8,2879,3.46,46163,4.66,10,1.00,2,12,305,220
13945,率,真,率真,率真,11,10,2879,3.46,140928,5.15,8,0.90,2,11,305,277
13946,率,队,率隊,率队,11,12,2879,3.46,27111,4.43,,,2,5,305,304
13947,率,领,率領,率领,11,14,2879,3.46,8170,3.91,58,1.76,2,2,305,262
13948,现,已,現已,现已,11,3,137777,5.14,65079,4.81,,,12,8,306,262
13949,现,今,現今,现今,11,4,137777,5.14,44976,4.65,76,1.88,12,9,306,277
13950,现,世,現世,现世,11,5,137777,5.14,21566,4.33,21,1.32,12,29,306,306
13951,现,代,現代,现代,11,5,137777,5.14,15142,4.18,510,2.71,12,10,306,305
13952,现,任,現任,现任,11,6,137777,5.14,34349,4.54,76,1.88,12,6,306,305
13953,现,在,現在,现在,11,6,137777,5.14,546367,5.74,88120,4.95,12,3,306,305
13954,现,存,現存,现存,11,6,137777,5.14,9155,3.96,25,1.40,12,1,306,219
13955,现,年,現年,现年,11,6,137777,5.14,54824,4.74,17,1.23,12,6,306,219
13956,现,成,現成,现成,11,6,137777,5.14,61348,4.79,58,1.76,12,11,306,220
13957,现,有,現有,现有,11,6,137777,5.14,533631,5.73,154,2.19,12,6,306,262
13958,现,行,現行,现行,11,6,137777,5.14,73109,4.86,46,1.66,12,5,306,220
13959,现,形,現形,现形,11,7,137777,5.14,6994,3.84,26,1.41,12,5,306,220
13960,现,役,現役,现役,11,7,137777,5.14,1022,3.01,18,1.26,12,37,306,306
13961,现,身,現身,现身,11,7,137777,5.14,38760,4.59,230,2.36,12,10,306,278
13962,现,况,現況,现况,11,8,137777,5.14,13269,4.12,21,1.32,12,5,306,305
13963,现,状,現狀,现状,11,8,137777,5.14,6080,3.78,201,2.30,12,4,306,304
13964,现,金,現金,现金,11,8,137777,5.14,19210,4.28,1288,3.11,12,9,306,277
13965,现,时,現時,现时,11,10,137777,5.14,162611,5.21,17,1.23,12,10,306,220
13966,现,货,現貨,现货,11,11,137777,5.14,5929,3.77,4,0.60,12,14,306,305
13967,现,场,現場,现场,11,12,137777,5.14,34746,4.54,4917,3.69,12,3,306,262
13968,现,款,現款,现款,11,12,137777,5.14,3486,3.54,10,1.00,12,1,306,260
13969,现,象,現象,现象,11,12,137777,5.14,17007,4.23,517,2.71,12,6,306,306
13970,现,钞,現鈔,现钞,11,12,137777,5.14,621,2.79,41,1.61,12,3,306,277
13971,现,实,現實,现实,11,14,137777,5.14,57010,4.76,2223,3.35,12,10,306,220
13972,现,钱,現錢,现钱,11,16,137777,5.14,35222,4.55,26,1.41,12,8,306,220
13973,现,职,現職,现职,11,18,137777,5.14,8028,3.90,1,0.00,12,12,306,220
13974,球,王,球王,球王,11,4,24351,4.39,9733,3.99,2,0.30,9,2,219,219
13975,球,技,球技,球技,11,7,24351,4.39,5233,3.72,38,1.58,9,24,219,306
13976,球,季,球季,球季,11,8,24351,4.39,6585,3.82,,,9,24,219,306
13977,球,拍,球拍,球拍,11,8,24351,4.39,11578,4.06,33,1.52,9,1,219,277
13978,球,状,球狀,球状,11,8,24351,4.39,6080,3.78,13,1.11,9,4,219,304
13979,球,门,球門,球门,11,8,24351,4.39,25908,4.41,67,1.83,9,2,219,219
13980,球,星,球星,球星,11,9,24351,4.39,20974,4.32,66,1.82,9,6,219,278
13981,球,员,球員,球员,11,10,24351,4.39,29907,4.48,572,2.76,9,15,219,220
13982,球,迷,球迷,球迷,11,10,24351,4.39,8172,3.91,289,2.46,9,8,219,220
13983,球,杆,球桿,球杆,11,11,24351,4.39,1300,3.11,,,9,7,219,260
13984,球,速,球速,球速,11,11,24351,4.39,6275,3.80,14,1.15,9,9,219,305
13985,球,场,球場,球场,11,12,24351,4.39,34746,4.54,420,2.62,9,3,219,262
13986,球,棒,球棒,球棒,11,12,24351,4.39,20010,4.30,,,9,7,219,305
13987,球,队,球隊,球队,11,12,24351,4.39,27111,4.43,652,2.81,9,5,219,304
13988,球,鞋,球鞋,球鞋,11,15,24351,4.39,4954,3.69,104,2.02,9,12,219,220
13989,球,坛,球壇,球坛,11,16,24351,4.39,373,2.57,4,0.60,9,8,219,220
13990,球,赛,球賽,球赛,11,17,24351,4.39,20455,4.31,186,2.27,9,1,219,304
13991,球,艺,球藝,球艺,11,19,24351,4.39,4389,3.64,2,0.30,9,37,219,306
13992,球,类,球類,球类,11,19,24351,4.39,11326,4.05,11,1.04,9,2,219,306
13993,理,工,理工,理工,11,3,41099,4.61,44548,4.65,5,0.70,9,12,262,277
13994,理,由,理由,理由,11,5,41099,4.61,15733,4.20,3570,3.55,9,8,262,220
13995,理,事,理事,理事,11,8,41099,4.61,179716,5.25,21,1.32,9,29,262,306
13996,理,念,理念,理念,11,8,41099,4.61,7530,3.88,205,2.31,9,2,262,305
13997,理,性,理性,理性,11,8,41099,4.61,28102,4.45,219,2.34,9,5,262,306
13998,理,则,理則,理则,11,9,41099,4.61,8312,3.92,,,9,6,262,217
13999,理,科,理科,理科,11,9,41099,4.61,11967,4.08,37,1.57,9,11,262,278
14000,理,财,理財,理财,11,10,41099,4.61,3305,3.52,57,1.76,9,4,262,220
14001,理,智,理智,理智,11,12,41099,4.61,4349,3.64,663,2.82,9,22,262,306
14002,理,想,理想,理想,11,13,41099,4.61,247453,5.39,603,2.78,9,4,262,262
14003,理,会,理會,理会,11,13,41099,4.61,321488,5.51,186,2.27,9,15,262,306
14004,理,当,理當,理当,11,13,41099,4.61,80228,4.90,10,1.00,9,3,262,277
14005,理,睬,理睬,理睬,11,13,41099,4.61,119,2.08,83,1.92,9,4,262,262
14006,理,解,理解,理解,11,13,41099,4.61,36622,4.56,5125,3.71,9,4,262,262
14007,理,路,理路,理路,11,13,41099,4.61,23462,4.37,,,9,13,262,305
14008,理,论,理論,理论,11,15,41099,4.61,15732,4.20,1240,3.09,9,1,262,304
14009,理,发,理髮,理发,11,15,41099,4.61,87630,4.94,141,2.15,9,3,262,277
14010,理,学,理學,理学,11,16,41099,4.61,41964,4.62,18,1.26,9,1,262,220
14011,理,应,理應,理应,11,17,41099,4.61,52206,4.72,125,2.10,9,8,262,278
14012,理,亏,理虧,理亏,11,17,41099,4.61,897,2.95,2,0.30,9,3,262,277
14013,瓶,口,瓶口,瓶口,11,3,3303,3.52,21385,4.33,3,0.48,11,1,217,261
14014,瓶,子,瓶子,瓶子,11,3,3303,3.52,177693,5.25,502,2.70,11,6,217,261
14015,瓶,底,瓶底,瓶底,11,8,3303,3.52,20210,4.31,,,11,4,217,262
14016,瓶,塞,瓶塞,瓶塞,11,13,3303,3.52,5309,3.73,14,1.15,11,6,217,303
14017,瓶,装,瓶裝,瓶装,11,13,3303,3.52,17633,4.25,73,1.86,11,4,217,276
14018,瓶,盖,瓶蓋,瓶盖,11,14,3303,3.52,4414,3.64,25,1.40,11,3,217,305
14019,瓶,嘴,瓶嘴,瓶嘴,11,15,3303,3.52,12089,4.08,,,11,1,217,260
14020,瓶,颈,瓶頸,瓶颈,11,16,3303,3.52,574,2.76,22,1.34,11,9,217,261
14021,瓷,土,瓷土,瓷土,11,3,332,2.52,4871,3.69,,,9,4,219,262
14022,瓷,片,瓷片,瓷片,11,4,332,2.52,21431,4.33,,,9,3,219,304
14023,瓷,瓶,瓷瓶,瓷瓶,11,11,332,2.52,3303,3.52,,,9,11,219,217
14024,瓷,漆,瓷漆,瓷漆,11,14,332,2.52,736,2.87,1,0.00,9,10,219,278
14025,瓷,器,瓷器,瓷器,11,16,332,2.52,16613,4.22,95,1.98,9,13,219,306
14026,瓷,砖,瓷磚,瓷砖,11,16,332,2.52,461,2.66,97,1.99,9,2,219,277
14027,瓷,雕,瓷雕,瓷雕,11,16,332,2.52,858,2.93,,,9,6,219,277
14028,甜,瓜,甜瓜,甜瓜,11,5,5726,3.76,3315,3.52,22,1.34,6,6,219,277
14029,甜,味,甜味,甜味,11,8,5726,3.76,11803,4.07,26,1.41,6,13,219,306
14030,甜,品,甜品,甜品,11,9,5726,3.76,14318,4.16,100,2.00,6,1,219,262
14031,甜,美,甜美,甜美,11,9,5726,3.76,45561,4.66,269,2.43,6,6,219,261
14032,甜,食,甜食,甜食,11,9,5726,3.76,7168,3.86,61,1.79,6,10,219,220
14033,甜,酒,甜酒,甜酒,11,10,5726,3.76,21171,4.33,32,1.51,6,6,219,261
14034,甜,枣,甜棗,甜枣,11,12,5726,3.76,25,1.40,,,6,5,219,261
14035,甜,菜,甜菜,甜菜,11,12,5726,3.76,4069,3.61,43,1.63,6,2,219,306
14036,甜,睡,甜睡,甜睡,11,14,5726,3.76,14599,4.16,,,6,3,219,304
14037,甜,蜜,甜蜜,甜蜜,11,14,5726,3.76,2405,3.38,510,2.71,6,8,219,306
14038,甜,头,甜頭,甜头,11,16,5726,3.76,49069,4.69,79,1.90,6,2,219,219
14039,甜,点,甜點,甜点,11,17,5726,3.76,128025,5.11,,,6,4,219,261
14040,产,子,產子,产子,11,3,8264,3.92,177693,5.25,,,4,6,260,261
14041,产,生,產生,产生,11,5,8264,3.92,162725,5.21,1548,3.19,4,6,260,278
14042,产,地,產地,产地,11,6,8264,3.92,78129,4.89,13,1.11,4,10,260,306
14043,产,卵,產卵,产卵,11,7,8264,3.92,482,2.68,31,1.49,4,1,260,260
14044,产,房,產房,产房,11,8,8264,3.92,25246,4.40,33,1.52,4,3,260,220
14045,产,物,產物,产物,11,8,8264,3.92,30079,4.48,89,1.95,4,13,260,306
14046,产,品,產品,产品,11,9,8264,3.92,14318,4.16,879,2.94,4,1,260,262
14047,产,后,產後,产后,11,9,8264,3.92,109915,5.04,30,1.48,4,4,260,305
14048,产,科,產科,产科,11,9,8264,3.92,11967,4.08,24,1.38,4,11,260,278
14049,产,值,產值,产值,11,10,8264,3.92,7459,3.87,4,0.60,4,12,260,220
14050,产,能,產能,产能,11,10,8264,3.92,241617,5.38,3,0.48,4,1,260,217
14051,产,假,產假,产假,11,11,8264,3.92,12808,4.11,34,1.53,4,5,260,306
14052,产,妇,產婦,产妇,11,11,8264,3.92,3850,3.59,27,1.43,4,16,260,306
14053,产,期,產期,产期,11,12,8264,3.92,18143,4.26,,,4,23,260,220
14054,产,量,產量,产量,11,12,8264,3.92,12973,4.11,32,1.51,4,5,260,305
14055,产,业,產業,产业,11,13,8264,3.92,13928,4.14,203,2.31,4,9,260,306
14056,产,权,產權,产权,11,22,8264,3.92,10283,4.01,49,1.69,4,9,260,220
14057,毕,生,畢生,毕生,11,5,4624,3.67,162725,5.21,144,2.16,25,6,306,278
14058,毕,竟,畢竟,毕竟,11,11,4624,3.67,5425,3.73,786,2.90,25,12,306,305
14059,毕,业,畢業,毕业,11,13,4624,3.67,13928,4.14,1638,3.21,25,9,306,306
14060,略,加,略加,略加,11,5,2210,3.34,38160,4.58,,,2,13,303,278
14061,略,去,略去,略去,11,5,2210,3.34,232346,5.37,5,0.70,2,3,303,305
14062,略,可,略可,略可,11,5,2210,3.34,212670,5.33,,,2,2,303,262
14063,略,似,略似,略似,11,7,2210,3.34,7493,3.87,,,2,11,303,305
14064,略,为,略為,略为,11,9,2210,3.34,249231,5.40,,,2,13,303,220
14065,略,带,略帶,略带,11,11,2210,3.34,45283,4.66,15,1.18,2,10,303,305
14066,略,微,略微,略微,11,13,2210,3.34,4453,3.65,19,1.28,2,13,303,220
14067,略,过,略過,略过,11,13,2210,3.34,198278,5.30,,,2,1,303,306
14068,略,说,略說,略说,11,14,2210,3.34,281841,5.45,,,2,1,303,276
14069,略,读,略讀,略读,11,22,2210,3.34,7138,3.85,1,0.00,2,5,303,220
14070,异,化,異化,异化,11,4,4933,3.69,11248,4.05,2,0.30,37,5,306,305
14071,异,父,異父,异父,11,4,4933,3.69,22065,4.34,,,37,16,306,306
14072,异,母,異母,异母,11,5,4933,3.69,15556,4.19,,,37,6,306,260
14073,异,同,異同,异同,11,6,4933,3.69,42995,4.63,4,0.60,37,9,306,220
14074,异,地,異地,异地,11,6,4933,3.69,78129,4.89,25,1.40,37,10,306,306
14075,异,形,異形,异形,11,7,4933,3.69,6994,3.84,,,37,5,306,220
14076,异,见,異見,异见,11,7,4933,3.69,85723,4.93,,,37,19,306,305
14077,异,邦,異邦,异邦,11,7,4933,3.69,3240,3.51,,,37,4,306,277
14078,异,味,異味,异味,11,8,4933,3.69,11803,4.07,22,1.34,37,13,306,306
14079,异,姓,異姓,异姓,11,8,4933,3.69,1997,3.30,1,0.00,37,5,306,306
14080,异,性,異性,异性,11,8,4933,3.69,28102,4.45,366,2.56,37,5,306,306
14081,异,动,異動,异动,11,11,4933,3.69,49274,4.69,,,37,6,306,305
14082,异,国,異國,异国,11,11,4933,3.69,40712,4.61,63,1.80,37,4,306,220
14083,异,域,異域,异域,11,11,4933,3.69,2003,3.30,15,1.18,37,42,306,276
14084,异,常,異常,异常,11,11,4933,3.69,46383,4.67,844,2.93,37,4,306,220
14085,异,族,異族,异族,11,11,4933,3.69,4959,3.70,20,1.30,37,4,306,219
14086,异,乡,異鄉,异乡,11,12,4933,3.69,2509,3.40,30,1.48,37,7,306,278
14087,异,端,異端,异端,11,14,4933,3.69,2113,3.32,44,1.64,37,1,306,277
14088,异,数,異數,异数,11,15,4933,3.69,14754,4.17,,,37,9,306,262
14089,异,样,異樣,异样,11,15,4933,3.69,161409,5.21,52,1.72,37,4,306,306
14090,异,质,異質,异质,11,15,4933,3.69,5831,3.77,,,37,12,306,220
14091,异,类,異類,异类,11,19,4933,3.69,11326,4.05,39,1.59,37,2,306,306
14092,异,议,異議,异议,11,20,4933,3.69,14943,4.17,217,2.34,37,37,306,306
14093,疏,失,疏失,疏失,11,5,823,2.92,28189,4.45,6,0.78,12,10,278,278
14094,疏,忽,疏忽,疏忽,11,8,823,2.92,1572,3.20,132,2.12,12,3,278,278
14095,疏,通,疏通,疏通,11,11,823,2.92,26617,4.43,28,1.45,12,3,278,278
14096,疏,散,疏散,疏散,11,12,823,2.92,4211,3.62,299,2.48,12,1,278,305
14097,疏,落,疏落,疏落,11,13,823,2.92,10041,4.00,1,0.00,12,7,278,305
14098,疏,漏,疏漏,疏漏,11,14,823,2.92,1931,3.29,17,1.23,12,3,278,305
14099,疏,远,疏遠,疏远,11,14,823,2.92,21547,4.33,174,2.24,12,1,278,262
14100,疏,导,疏導,疏导,11,16,823,2.92,7275,3.86,8,0.90,12,6,278,261
14101,疏,离,疏離,疏离,11,19,823,2.92,35725,4.55,,,12,12,278,220
14102,疏,懒,疏懶,疏懒,11,19,823,2.92,891,2.95,,,12,5,278,261
14103,痊,愈,痊癒,痊愈,11,18,195,2.29,1158,3.06,191,2.28,9,42,220,276
14104,痔,疮,痔瘡,痔疮,11,15,46,1.66,163,2.21,41,1.61,22,2,306,278
14105,痕,迹,痕跡,痕迹,11,13,2316,3.36,5466,3.74,1139,3.06,1,22,219,278
14106,痕,痒,痕癢,痕痒,11,20,2316,3.36,636,2.80,,,1,4,219,262
14107,皎,洁,皎潔,皎洁,11,15,11,1.04,2163,3.34,11,1.04,,13,,220
14108,盒,子,盒子,盒子,11,3,2706,3.43,177693,5.25,1463,3.17,12,6,219,261
14109,盒,装,盒裝,盒装,11,13,2706,3.43,17633,4.25,,,12,4,219,276
14110,盔,甲,盔甲,盔甲,11,5,517,2.71,2487,3.40,119,2.08,3,5,277,262
14111,盛,大,盛大,盛大,11,3,2683,3.43,135159,5.13,255,2.41,5,1,306,306
14112,盛,世,盛世,盛世,11,5,2683,3.43,21566,4.33,14,1.15,5,29,306,306
14113,盛,名,盛名,盛名,11,6,2683,3.43,43229,4.64,34,1.53,5,7,306,219
14114,盛,行,盛行,盛行,11,6,2683,3.43,73109,4.86,41,1.61,5,5,306,220
14115,盛,事,盛事,盛事,11,8,2683,3.43,179716,5.25,27,1.43,5,29,306,306
14116,盛,况,盛況,盛况,11,8,2683,3.43,13269,4.12,7,0.85,5,5,306,305
14117,盛,怒,盛怒,盛怒,11,9,2683,3.43,2876,3.46,13,1.11,5,1,306,305
14118,盛,夏,盛夏,盛夏,11,10,2683,3.43,3691,3.57,14,1.15,5,4,306,305
14119,盛,宴,盛宴,盛宴,11,10,2683,3.43,1463,3.17,93,1.97,5,14,306,306
14120,盛,衰,盛衰,盛衰,11,10,2683,3.43,811,2.91,,,5,2,306,277
14121,盛,产,盛產,盛产,11,11,2683,3.43,8264,3.92,16,1.20,5,4,306,260
14122,盛,暑,盛暑,盛暑,11,12,2683,3.43,475,2.68,,,5,9,306,262
14123,盛,汤,盛湯,盛汤,11,12,2683,3.43,4519,3.66,,,5,3,306,278
14124,盛,开,盛開,盛开,11,12,2683,3.43,126802,5.10,53,1.72,5,3,306,276
14125,盛,饭,盛飯,盛饭,11,12,2683,3.43,10037,4.00,2,0.30,5,6,306,306
14126,盛,传,盛傳,盛传,11,13,2683,3.43,13084,4.12,10,1.00,5,3,306,220
14127,盛,会,盛會,盛会,11,13,2683,3.43,321488,5.51,55,1.74,5,15,306,306
14128,盛,装,盛裝,盛装,11,13,2683,3.43,17633,4.25,70,1.85,5,4,306,276
14129,盛,举,盛舉,盛举,11,17,2683,3.43,6853,3.84,4,0.60,5,6,306,262
14130,盛,馔,盛饌,盛馔,11,20,2683,3.43,,,,,5,,306,306
14131,盛,赞,盛讚,盛赞,11,25,2683,3.43,3073,3.49,6,0.78,5,1,306,305
14132,眷,念,眷念,眷念,11,8,138,2.14,7530,3.88,1,0.00,6,2,304,305
14133,眷,顾,眷顧,眷顾,11,21,138,2.14,8298,3.92,101,2.00,6,4,304,305
14134,眷,恋,眷戀,眷恋,11,23,138,2.14,6628,3.82,4,0.60,6,7,304,305
14135,眺,望,眺望,眺望,11,11,22,1.34,36791,4.57,16,1.20,2,4,305,305
14136,眼,力,眼力,眼力,11,2,19247,4.28,44859,4.65,66,1.82,5,23,262,306
14137,眼,白,眼白,眼白,11,5,19247,4.28,41987,4.62,,,5,1,262,220
14138,眼,皮,眼皮,眼皮,11,5,19247,4.28,9160,3.96,214,2.33,5,8,262,220
14139,眼,光,眼光,眼光,11,6,19247,4.28,17286,4.24,336,2.53,5,2,262,277
14140,眼,色,眼色,眼色,11,6,19247,4.28,21624,4.33,37,1.57,5,6,262,303
